platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
kakao,홍대 조선시대,reviewer_001377,5,2026-04-01,,,처음 친구들이랑 왔는데 분위기도 좋고 음식도 다양하고 새로운 술들이 있어서 좋아요! 엄청 시끄럽지도 않고 천절하네용!!,66,1,5,5.0,브론즈 레벨,12.6,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,3,0,2,0,0,1,0,1,0,0,0,3,1,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001378,1,2026-03-30,,,맛있고 분위기 좋아요! 다음에 또 올게요~!!!,26,1,5,5.0,브론즈 레벨,-0.7,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001379,1,2026-03-30,,,김치전도 너무 맛있고 과일주도 넘 잘어울렸어요!!,27,1,5,5.0,브론즈 레벨,-7.2,0,low,0.2,1.0,short_low_specificity:-1.5 | short_generic_review:-2 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | account_review_count_is_1:-1.0 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001380,1,2026-03-28,,,음식이 맛있어요 분위기도 좋아요,17,1,5,5.0,브론즈 레벨,-12.5,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | category_count:+0.7 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001381,12,2026-03-28,,,딸래미따라왔는데 젊은이들을 위해 빠져줘야하는 곳 ㅋㅋ,29,1,5,4.0,실버 레벨,-0.2,0,low,0.2,1.0,photo_without_enough_detail:-0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kakao,홍대 조선시대,reviewer_001382,1,2026-03-28,,,맛있고 분위기도 특이해서 좋아요 특히 닭발 너무 맛있습니다! 중간중간 게임이 있어서 친구들이랑 오는 것도 추천해요!,64,1,5,5.0,브론즈 레벨,3.5999999999999996,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,4,2,0,2,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001383,1,2026-03-27,,,여기분위기 정말 조선시대같이 좋고 왕사남을 떠올리게 합니다!,33,1,5,5.0,브론즈 레벨,-0.5,0,low,0.2,1.0,account_review_count_is_1:-1.0 | category_count:+0.7 | photo_without_enough_detail:-0.2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001384,7,2026-03-27,,,말차크림막걸리 완전 라떼처럼 맛나요~ 안주도 많고 게임도 재밌어서 여러명이서 오기가 재밌을듯요ㅎㅎ,54,1,5,5.0,실버 레벨,2.0,0,ambiguous,0.5,2.5,account_review_count_under_10:-0.2 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
kakao,홍대 조선시대,reviewer_001385,1,2026-03-24,,,분위기가 너무 좋고 노래가빵빵해서 좋았어요 !!,26,1,5,5.0,브론즈 레벨,-11.0,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | category_count:+0.7 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001386,1,2026-03-24,,,가게 분위기 너무 좋고 안주도 맛있어요 직원분도 친절하세요🩷🩷,34,1,5,5.0,브론즈 레벨,0.1999999999999999,0,low,0.2,1.0,account_review_count_is_1:-1.0 | category_count:+1.4 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001387,1,2026-03-23,,,홍대에서 다같이 오기 너무 좋은 술집입니다!! 강추해요 :),33,1,5,5.0,브론즈 레벨,-1.2,0,low,0.2,1.0,account_review_count_is_1:-1.0 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001388,2,2026-03-22,,,홍대 올 때마다 오는 것 같은데 올 때마다 맛있고 분위기 좋아용 최고 👍😋,41,1,5,5.0,브론즈 레벨,1.0,0,ambiguous,0.5,2.5,account_review_count_under_5:-0.5 | experience_context:+1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001389,1,2026-03-21,,,헌팅포차에요! 게임도 하고 재미있어요 그냥 커플끼리와도 테마라 먹기 좋아요,41,1,5,5.0,브론즈 레벨,1.9000000000000001,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001390,2,2026-03-21,,,너무 맛있구 직원분들도 친절하세용 굿굿~~!,24,1,5,5.0,브론즈 레벨,-0.2,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_under_5:-0.5 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001391,6,2026-03-19,,,말차 막걸리맛있어요!! 무뼈닭발도 매콤하니 완전 맛있어요!!,33,1,5,5.0,브론즈 레벨,3.0,0,ambiguous,0.5,2.5,account_review_count_under_10:-0.2 | has_menu:+0.3 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
kakao,홍대 조선시대,reviewer_001392,1,2026-03-19,,,분위기 좋고 딸기막걸리 짱맛..🩷 직원분들도 유쾌하고 친절하세요,35,1,5,5.0,브론즈 레벨,3.6999999999999997,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+1.4 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001393,1,2026-03-19,,,양도 괜찮고 분위기도 좋아서 학교 친구들이랑 오기 좋습니다!! 맛도 좋아서 사람 엄청 많아질 것 같아요! 강추합니다!,65,1,5,5.0,브론즈 레벨,3.5999999999999996,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,4,2,0,2,0,0,0,0,1,0,0,0,1,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001394,1,2026-03-19,,,메뉴 중에 이번주 막걸리 라는게 있어서 먹어봤는데 재미도 있고 맛있는 막걸리라 너무 좋았어요!! 그리고 닭발 주먹밥 먹었는데 양도 진짜 많고 닭발도 엄청 많아서 너무 맛있게 잘 먹었어요!!,105,1,5,5.0,브론즈 레벨,11.799999999999997,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,3,3,3,1,0,0,1,0,4,0,0,0,2,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001395,2,2026-03-17,,,일단 들어가자마자 바로 조선시대로 타임워프 하실 수 있습니다 너무 예뻐요!! 직원분들도 너무 친절하시고 행복한 추억 쌓다가 갑니다 💟,74,1,5,5.0,브론즈 레벨,3.0999999999999996,0,ambiguous,0.5,2.5,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,1,1,0,1,0,0,0,0,2,0,0,0,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001396,1,2026-03-15,,,3차로와서 라면이랑 버터계란밥 사이드 시켜먹었는데 너무 맛있게먹었습니다 다음에 또 오고싶어요,51,1,5,5.0,브론즈 레벨,6.1,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | has_number_detail:+1 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,1,3,0,1,0,0,0,1,0,0,0,2,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001397,1,2026-03-14,,,음식ㅇ이 너무 맛있고 직원분들도 다 친절하세요~~~! 분위가 좋고 단체모임하기에 좋습니당 추천이요!!!,57,1,5,5.0,브론즈 레벨,1.3,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001398,1,2026-03-14,,,대기가 조금 있었으나 맛있게 잘 먹었습니다 !! 분위기도 좋고 음식도 맛있어요!!,45,1,5,5.0,브론즈 레벨,7.8999999999999995,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,2,0,2,0,0,2,0,0,0,0,1,1,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001399,1,2026-03-14,,,2번째 방문 했어요! 시끌벅적한 분위기에서 맛있는 술까지 먹으니까 너무 즐거워요💕 가끔 테이블에서 진행되는 미니게임도 재밌습니다!! 친구들끼리 와서 놀기에 아주 적합한 곳이에요😊😊 홍대올때마다 오고 싶은 곳이에용,118,1,5,5.0,브론즈 레벨,5.5,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,1,1,0,2,1,0,0,0,1,0,0,0,3,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001400,1,2026-03-14,,,"두번째 방문인데, 진짜 안주맛집이에요!! 올때마다 소주두병은 먹는듯?",38,0,5,5.0,브론즈 레벨,4.4,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | category_count:+1.4 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001401,1,2026-03-14,,,맛있어요,4,1,5,5.0,브론즈 레벨,-13.7,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001402,1,2026-03-13,,,안주 양이 많아용.,10,1,5,5.0,브론즈 레벨,-0.10000000000000003,0,low,0.2,1.0,account_review_count_is_1:-1.0 | has_sensory_detail:+0.6 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001403,2,2026-03-12,,,분위기 좋고 맛있어요!!!,14,0,5,5.0,브론즈 레벨,-10.3,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_under_5:-0.5 | category_count:+0.7 | kakao_5star_short_low_specificity:-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001404,1,2026-03-09,,,때깔 보이시나여? 여기오시면 마장동 육회 꼭 드셔보세요. 기절합니다. 꼭 드세요!!,46,1,5,5.0,브론즈 레벨,-2.7,0,low,0.2,1.0,menu_without_experience_detail:-1.0 | account_review_count_is_1:-1.0 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001405,3,2026-03-09,,,맛있어요~~~,7,0,5,5.0,브론즈 레벨,-13.0,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_under_5:-0.5 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001406,1,2026-03-09,,,넘 친잘하구 마싯어욤~|| 안주도 맛있고 자주올듯요,28,0,5,5.0,브론즈 레벨,-13.0,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | kakao_5star_short_low_specificity:-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001407,2,2026-03-08,,,음식이 맛있어용👍,9,1,4,2.5,브론즈 레벨,-12.2,0,low,0.2,0.8,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_under_5:-0.5 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001408,1,2026-03-08,,,분위기도 좋고 너무 맛있어용!!!,18,1,5,5.0,브론즈 레벨,-11.0,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | category_count:+0.7 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001409,1,2026-03-08,,,맛이야 워낙 맛집이고 호감주 꼭 드셔보세요 분위기부터 사로잡혀서 왔는데 썸녀랑 저절로 분위기가 잡히게 됐네요,60,1,5,5.0,브론즈 레벨,1.3,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001410,2,2026-03-07,,,처음 방문인데 좋아요~,12,1,5,5.0,브론즈 레벨,0.8,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_under_5:-0.5 | temporal_experience_review:+1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001411,1,2026-03-07,,,음식이 맛있고 분위기가 좋습니다,17,1,5,5.0,브론즈 레벨,-12.5,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | category_count:+0.7 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001412,2,2026-03-07,,,맛있네요 룸이 있어 좋아요^^,16,0,5,3.0,브론즈 레벨,-12.5,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_under_5:-0.5 | kakao_5star_short_low_specificity:-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,홍대 조선시대,reviewer_001413,1,2026-03-07,,,안주가 맛있고 지인이랑 얘기하면서 먹기 좋은 곳 같아요,30,1,5,5.0,브론즈 레벨,-3.7,0,low,0.2,1.0,no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | account_review_count_is_1:-1.0 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001414,1,2026-03-07,,,낙곱새 먹어봤는데 너무 맛있고 양도 너무 많아요 분위기도 너무 좋아요 또 올게요~,45,1,5,5.0,브론즈 레벨,2.3,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,3,0,1,0,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001415,1,2026-03-06,,,홍대 최고의술집 1차로 강추,15,1,5,5.0,브론즈 레벨,-0.39999999999999997,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | has_number_detail:+1 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,홍대 조선시대,reviewer_001416,1,2026-03-06,,,여기 진짜 너무 맛집입니다 ... 예약했는데 룸으로 주셔서 너무 안락하고 재밌게 놀고 갑니닷 ㅎㅎ ❤️❤️,59,1,5,5.0,브론즈 레벨,8.5,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,1,0,2,0,0,1,0,3,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
